student;snapshot;datetime;exception;class;method;line;secondary_class;secondary_method;secondary_line
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-24T11_46_53.131Z;2020-10-24 11:46:53;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateToString1;82
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateNBody;62
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateToString1;82
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateNBody;62
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateToString1;82
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateNBody;62
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateToString1;82
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateNBody;62
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateToString1;82
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateNBody;62
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;SpaceTest;testSimulate;68
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;SpaceTest;testSimulate;68
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;SpaceTest;testSimulate;68
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateToString1;82
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateNBody;62
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateToString1;82
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateNBody;62
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateToString1;82
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateNBody;62
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateToString1;82
3932b8c4b8eceb9304e1273203288b7344a72e1c;2020-10-25T22_46_55.253Z;2020-10-25 22:46:55;java.lang.NullPointerException;Space;simulate;89;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_18.089Z;2020-10-24 23:49:18;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-24T23_49_48.894Z;2020-10-24 23:49:48;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-27T02_07_55.101Z;2020-10-27 02:07:55;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;Space;toString;58;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;Space;toString;58;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;Space;toString;58;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;Space;toString;58;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;Space;toString;58;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;Space;toString;58;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;Space;toString;58;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;Space;toString;58;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;Space;toString;58;NBodyTest;testSimulateToString1;84
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T01_42_19.595Z;2020-10-28 01:42:19;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;SpaceTest;testSimulate;68
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;SpaceTest;testSimulate;68
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;SpaceTest;testSimulate;68
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_01_04.888Z;2020-10-28 21:01:04;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_20_38.263Z;2020-10-28 21:20:38;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_20_38.263Z;2020-10-28 21:20:38;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_20_38.263Z;2020-10-28 21:20:38;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_20_38.263Z;2020-10-28 21:20:38;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_20_38.263Z;2020-10-28 21:20:38;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_20_38.263Z;2020-10-28 21:20:38;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateNBody;62
39d054a15ed725d77edf691e802c5b3222f42c9f;2020-10-28T21_20_38.263Z;2020-10-28 21:20:38;java.lang.NullPointerException;Space;simulate;87;NBodyTest;testSimulateToString1;82
