student;snapshot;c_error;r_error;t_failed;t_success
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T12_58_33.375Z;0;0;17;25
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T13_05_40.343Z;0;24;26;16
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T13_21_14.169Z;0;24;26;16
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T13_53_44.104Z;0;0;22;20
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T14_09_29.043Z;0;0;0;42
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T14_10_35.916Z;0;0;17;25
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T14_14_55.215Z;0;0;17;25
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T14_21_02.980Z;0;0;0;42
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T14_37_54.262Z;0;0;17;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-27T04_42_16.497Z;0;24;29;13
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-27T19_28_05.409Z;0;0;17;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-27T19_28_33.609Z;0;24;29;13
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-27T20_36_45.145Z;0;0;28;14
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-27T20_40_48.151Z;0;0;17;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-27T20_50_41.807Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-27T21_07_04.011Z;0;0;26;16
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-27T22_55_14.428Z;0;0;17;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-27T23_07_35.156Z;0;24;29;13
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-27T23_20_30.263Z;0;24;29;13
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-28T00_05_38.102Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-28T02_38_18.008Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-28T03_07_35.261Z;0;24;29;13
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-28T03_52_25.907Z;0;0;0;42
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-28T04_22_00.358Z;0;0;17;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-28T04_52_04.563Z;0;0;17;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-28T04_53_42.914Z;0;0;17;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-29T18_12_48.571Z;0;0;17;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-29T18_13_57.958Z;0;0;17;25
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-29T21_25_40.316Z;0;0;28;14
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-29T21_28_15.221Z;0;0;28;14
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-29T23_16_40.928Z;0;0;17;25
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-30T00_47_57.710Z;0;0;19;23
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-30T00_50_45.443Z;0;24;29;13
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-30T00_51_52.345Z;0;24;29;13
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-30T01_40_56.342Z;0;0;17;25
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-30T01_49_09.578Z;0;0;0;42
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-30T01_58_28.249Z;0;0;17;25
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-30T02_03_09.712Z;0;0;17;25
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-30T02_57_59.289Z;0;0;0;42
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-30T02_59_09.894Z;0;0;17;25
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-30T03_01_05.556Z;0;0;17;25
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-27T01_29_56.028Z;0;0;28;14
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-27T01_30_21.994Z;0;0;28;14
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-27T01_31_33.399Z;0;24;29;13
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-27T01_31_48.362Z;0;24;29;13
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-27T23_20_51.339Z;1;0;0;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-27T23_22_55.709Z;0;0;17;25
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-27T23_23_58.766Z;0;0;17;25
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-28T00_43_58.544Z;1;0;0;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-28T17_15_34.149Z;1;0;0;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-28T18_46_08.252Z;1;0;0;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-28T19_06_22.243Z;1;0;0;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-28T21_44_41.525Z;1;0;0;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-28T23_39_41.945Z;0;1;24;18
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T00_36_14.301Z;0;0;17;25
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T02_17_19.517Z;0;24;29;13
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T03_35_35.447Z;0;0;0;42
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T03_38_56.994Z;0;0;17;25
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T03_39_14.071Z;0;0;17;25
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T03_40_56.607Z;0;0;17;25
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T19_02_29.110Z;0;0;0;42
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T21_12_03.706Z;0;0;17;25
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T22_07_24.852Z;0;0;17;25
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T22_16_44.927Z;0;0;0;42
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T22_27_12.293Z;0;0;17;25
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T22_29_51.056Z;0;0;0;42
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-29T22_42_35.411Z;0;0;17;25
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-27T04_30_18.522Z;0;0;17;25
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-27T04_30_24.572Z;0;0;28;14
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-27T05_37_26.263Z;1;0;0;0
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-27T21_35_33.167Z;0;0;23;19
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-27T21_40_16.299Z;0;24;29;13
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-27T21_48_54.717Z;1;0;0;0
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-27T22_13_57.974Z;0;24;26;16
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-27T23_44_26.619Z;0;29;31;11
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-28T00_28_24.979Z;0;29;31;11
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-28T03_31_41.695Z;0;0;23;19
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-28T03_38_40.342Z;0;0;23;19
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-28T03_57_44.483Z;0;0;17;25
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-28T04_01_26.736Z;0;0;23;19
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-28T04_22_30.249Z;0;0;17;25
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-28T04_30_49.086Z;0;0;0;42
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-28T04_32_24.933Z;0;0;17;25
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-29T18_08_50.552Z;0;0;17;25
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-29T18_10_01.729Z;0;0;17;25
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-29T18_44_54.992Z;0;0;0;42
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-29T18_46_29.886Z;0;0;17;25
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-29T18_55_42.565Z;0;0;17;25
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-29T18_57_14.874Z;0;0;0;42
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-29T19_06_32.159Z;0;0;17;25
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T04_10_40.063Z;0;0;28;14
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T04_40_44.723Z;0;0;28;14
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T05_19_26.280Z;0;0;26;16
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T05_34_27.006Z;0;0;26;16
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T06_10_01.948Z;0;0;24;18
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T06_11_17.087Z;0;24;29;13
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T06_38_38.372Z;0;0;23;19
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T06_43_35.254Z;0;24;29;13
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T22_15_00.863Z;0;24;26;16
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T23_06_44.274Z;0;24;26;16
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T23_17_34.299Z;0;0;17;25
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-28T23_24_37.395Z;0;29;31;11
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-29T19_34_00.530Z;0;0;17;25
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-29T19_34_28.997Z;0;0;0;42
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-29T20_00_34.258Z;0;0;17;25
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-29T20_10_58.510Z;0;0;17;25
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-29T20_17_03.017Z;0;0;17;25
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-29T20_19_48.482Z;0;0;0;42
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-27T02_18_10.166Z;0;0;28;14
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-27T02_18_21.970Z;0;24;29;13
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-27T02_19_14.431Z;0;0;17;25
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-27T02_27_33.659Z;0;0;17;25
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-27T02_28_38.247Z;0;24;29;13
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-27T02_33_48.762Z;1;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-27T13_01_42.386Z;1;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-29T04_31_10.598Z;1;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-29T15_16_37.435Z;0;0;23;19
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-29T15_59_27.159Z;0;0;17;25
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-29T20_17_36.125Z;1;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-29T22_43_43.900Z;0;0;17;25
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-29T23_02_02.842Z;0;0;0;42
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-29T23_03_19.744Z;0;0;17;25
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-30T01_07_48.682Z;0;0;17;25
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-30T01_15_45.592Z;0;0;0;42
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-30T01_20_42.214Z;0;0;17;25
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-25T14_15_49.205Z;0;0;28;14
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-25T14_16_19.995Z;0;24;29;13
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-25T14_17_42.952Z;0;0;17;25
