"student";"snapshot";"datetime"
"833518764076caa037d114455cff8b00883bb085";"2020-11-24T23:47:50.082Z";2020-11-24 23:47:50
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T16:54:17.779Z";2020-11-22 16:54:17
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T17:01:20.209Z";2020-11-22 17:01:20
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T17:02:21.182Z";2020-11-22 17:02:21
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T17:06:51.007Z";2020-11-22 17:06:51
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T17:16:06.527Z";2020-11-22 17:16:06
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T17:17:07.759Z";2020-11-22 17:17:07
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T17:33:06.389Z";2020-11-22 17:33:06
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T18:15:12.705Z";2020-11-22 18:15:12
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T19:05:33.282Z";2020-11-22 19:05:33
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T20:19:31.508Z";2020-11-22 20:19:31
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T22:15:23.467Z";2020-11-22 22:15:23
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T23:09:03.383Z";2020-11-22 23:09:03
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T23:25:08.529Z";2020-11-22 23:25:08
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T23:50:14.721Z";2020-11-22 23:50:14
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-22T23:50:32.638Z";2020-11-22 23:50:32
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-23T00:17:58.533Z";2020-11-23 00:17:58
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-23T19:52:56.335Z";2020-11-23 19:52:56
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-23T20:13:32.128Z";2020-11-23 20:13:32
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-23T21:06:59.796Z";2020-11-23 21:06:59
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-23T21:39:12.634Z";2020-11-23 21:39:12
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-23T21:50:29.063Z";2020-11-23 21:50:29
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-23T21:53:30.363Z";2020-11-23 21:53:30
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-23T22:14:33.525Z";2020-11-23 22:14:33
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-23T22:36:38.595Z";2020-11-23 22:36:38
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-23T22:54:04.347Z";2020-11-23 22:54:04
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-25T01:22:12.933Z";2020-11-25 01:22:12
"842fbda27b35b29ea68ee1c0c3da3bd2be207210";"2020-11-26T00:56:48.080Z";2020-11-26 00:56:48
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T12:57:25.890Z";2020-11-15 12:57:25
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T13:38:09.896Z";2020-11-15 13:38:09
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T14:17:56.210Z";2020-11-15 14:17:56
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T14:49:03.247Z";2020-11-15 14:49:03
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T15:31:45.827Z";2020-11-15 15:31:45
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T15:56:16.490Z";2020-11-15 15:56:16
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T15:56:24.510Z";2020-11-15 15:56:24
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T15:56:30.035Z";2020-11-15 15:56:30
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T15:56:38.298Z";2020-11-15 15:56:38
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T16:07:59.513Z";2020-11-15 16:07:59
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T16:18:43.714Z";2020-11-15 16:18:43
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-15T16:54:01.918Z";2020-11-15 16:54:01
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-16T12:08:07.326Z";2020-11-16 12:08:07
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-16T12:49:18.002Z";2020-11-16 12:49:18
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-16T12:53:02.179Z";2020-11-16 12:53:02
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-16T12:55:31.092Z";2020-11-16 12:55:31
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-16T13:10:02.520Z";2020-11-16 13:10:02
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-16T13:21:04.199Z";2020-11-16 13:21:04
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-16T13:22:14.137Z";2020-11-16 13:22:14
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-16T13:36:33.456Z";2020-11-16 13:36:33
"86a8bdb0a8c9676a3c2341b787d4c693856791e1";"2020-11-18T16:57:15.034Z";2020-11-18 16:57:15
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-25T22:23:35.396Z";2020-11-25 22:23:35
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-25T22:26:53.404Z";2020-11-25 22:26:53
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-25T23:48:13.698Z";2020-11-25 23:48:13
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T00:06:50.910Z";2020-11-26 00:06:50
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T00:32:44.694Z";2020-11-26 00:32:44
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T00:34:15.562Z";2020-11-26 00:34:15
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T01:43:22.038Z";2020-11-26 01:43:22
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T02:07:04.342Z";2020-11-26 02:07:04
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T02:23:38.220Z";2020-11-26 02:23:38
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T02:41:09.842Z";2020-11-26 02:41:09
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T02:54:18.270Z";2020-11-26 02:54:18
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T02:57:50.273Z";2020-11-26 02:57:50
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T03:34:01.274Z";2020-11-26 03:34:01
"89daac6f0b6f67287ebfb791365f69bb3fdaf8e7";"2020-11-26T03:35:04.458Z";2020-11-26 03:35:04
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-23T12:18:14.748Z";2020-11-23 12:18:14
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-23T12:18:14.756Z";2020-11-23 12:18:14
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-23T12:18:14.920Z";2020-11-23 12:18:14
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-23T12:24:42.097Z";2020-11-23 12:24:42
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-23T14:03:33.418Z";2020-11-23 14:03:33
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-23T14:03:52.072Z";2020-11-23 14:03:52
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-23T14:03:52.079Z";2020-11-23 14:03:52
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-23T15:08:39.490Z";2020-11-23 15:08:39
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T01:44:21.564Z";2020-11-24 01:44:21
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T01:53:08.486Z";2020-11-24 01:53:08
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T02:27:34.339Z";2020-11-24 02:27:34
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T02:47:43.729Z";2020-11-24 02:47:43
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T03:11:44.707Z";2020-11-24 03:11:44
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T03:14:55.914Z";2020-11-24 03:14:55
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T03:15:10.220Z";2020-11-24 03:15:10
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T03:15:28.095Z";2020-11-24 03:15:28
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T04:01:52.467Z";2020-11-24 04:01:52
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T04:07:49.805Z";2020-11-24 04:07:49
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T04:43:04.879Z";2020-11-24 04:43:04
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T05:02:59.770Z";2020-11-24 05:02:59
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T05:08:19.316Z";2020-11-24 05:08:19
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T09:58:18.014Z";2020-11-24 09:58:18
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T10:21:33.635Z";2020-11-24 10:21:33
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T10:22:06.215Z";2020-11-24 10:22:06
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T20:39:03.452Z";2020-11-24 20:39:03
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T21:03:08.416Z";2020-11-24 21:03:08
"8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1";"2020-11-24T21:09:33.538Z";2020-11-24 21:09:33
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-14T04:35:42.603Z";2020-11-14 04:35:42
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-14T04:53:52.905Z";2020-11-14 04:53:52
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-14T05:01:06.718Z";2020-11-14 05:01:06
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-14T05:01:18.291Z";2020-11-14 05:01:18
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-14T05:01:22.519Z";2020-11-14 05:01:22
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-14T05:01:23.353Z";2020-11-14 05:01:23
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-14T05:01:28.362Z";2020-11-14 05:01:28
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-14T05:14:51.291Z";2020-11-14 05:14:51
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-15T11:38:48.890Z";2020-11-15 11:38:48
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-15T11:40:56.083Z";2020-11-15 11:40:56
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-15T12:01:39.158Z";2020-11-15 12:01:39
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-15T13:09:47.919Z";2020-11-15 13:09:47
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-15T13:12:28.526Z";2020-11-15 13:12:28
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-15T13:12:30.816Z";2020-11-15 13:12:30
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-15T13:12:32.866Z";2020-11-15 13:12:32
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-15T15:17:54.227Z";2020-11-15 15:17:54
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-16T01:56:30.647Z";2020-11-16 01:56:30
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-16T01:57:21.951Z";2020-11-16 01:57:21
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T07:05:51.861Z";2020-11-22 07:05:51
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T07:19:42.759Z";2020-11-22 07:19:42
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T07:43:31.729Z";2020-11-22 07:43:31
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T07:56:18.117Z";2020-11-22 07:56:18
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T08:09:02.749Z";2020-11-22 08:09:02
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T08:24:14.939Z";2020-11-22 08:24:14
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T08:38:37.159Z";2020-11-22 08:38:37
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T08:46:01.891Z";2020-11-22 08:46:01
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T08:47:19.364Z";2020-11-22 08:47:19
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T08:47:29.262Z";2020-11-22 08:47:29
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T08:51:59.751Z";2020-11-22 08:51:59
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T09:25:03.769Z";2020-11-22 09:25:03
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T09:53:06.128Z";2020-11-22 09:53:06
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-22T09:53:54.945Z";2020-11-22 09:53:54
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-24T08:39:58.648Z";2020-11-24 08:39:58
"8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1";"2020-11-24T08:40:26.708Z";2020-11-24 08:40:26
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-15T21:58:45.278Z";2020-11-15 21:58:45
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-15T22:36:32.184Z";2020-11-15 22:36:32
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-16T00:39:39.838Z";2020-11-16 00:39:39
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-16T00:40:36.666Z";2020-11-16 00:40:36
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-16T00:40:43.584Z";2020-11-16 00:40:43
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-16T00:41:09.066Z";2020-11-16 00:41:09
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-16T00:49:14.949Z";2020-11-16 00:49:14
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-16T00:53:19.929Z";2020-11-16 00:53:19
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-16T01:17:07.288Z";2020-11-16 01:17:07
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-23T16:12:50.218Z";2020-11-23 16:12:50
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-23T18:13:18.781Z";2020-11-23 18:13:18
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-23T18:17:35.259Z";2020-11-23 18:17:35
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-23T18:34:59.437Z";2020-11-23 18:34:59
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-23T18:44:07.747Z";2020-11-23 18:44:07
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-23T19:41:40.745Z";2020-11-23 19:41:40
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-23T19:52:05.334Z";2020-11-23 19:52:05
"8c1380e65b8b929a2468b924a87169041cf74873";"2020-11-23T19:53:46.945Z";2020-11-23 19:53:46
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-19T22:09:40.258Z";2020-11-19 22:09:40
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-19T22:10:03.466Z";2020-11-19 22:10:03
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-19T23:46:51.204Z";2020-11-19 23:46:51
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-19T23:47:07.841Z";2020-11-19 23:47:07
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-19T23:48:32.069Z";2020-11-19 23:48:32
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-20T00:00:39.016Z";2020-11-20 00:00:39
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-20T00:20:43.541Z";2020-11-20 00:20:43
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-20T00:31:24.283Z";2020-11-20 00:31:24
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-20T18:04:23.135Z";2020-11-20 18:04:23
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-22T20:27:48.769Z";2020-11-22 20:27:48
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-22T21:56:52.130Z";2020-11-22 21:56:52
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-22T22:09:50.729Z";2020-11-22 22:09:50
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-24T04:07:13.411Z";2020-11-24 04:07:13
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-24T04:33:06.443Z";2020-11-24 04:33:06
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-24T04:45:19.690Z";2020-11-24 04:45:19
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-25T04:06:36.596Z";2020-11-25 04:06:36
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-25T04:43:38.249Z";2020-11-25 04:43:38
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-25T15:53:31.342Z";2020-11-25 15:53:31
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-25T17:23:37.609Z";2020-11-25 17:23:37
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-25T17:34:46.832Z";2020-11-25 17:34:46
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-25T18:39:08.044Z";2020-11-25 18:39:08
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-25T20:38:21.599Z";2020-11-25 20:38:21
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-25T21:09:04.362Z";2020-11-25 21:09:04
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-25T21:09:20.415Z";2020-11-25 21:09:20
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-25T23:54:47.549Z";2020-11-25 23:54:47
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-26T00:06:06.853Z";2020-11-26 00:06:06
"8d6e3a4788b876ced6ef6f77912d1ee181b415fc";"2020-11-26T00:09:12.596Z";2020-11-26 00:09:12
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T09:50:58.311Z";2020-11-20 09:50:58
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T09:51:37.201Z";2020-11-20 09:51:37
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T09:52:46.325Z";2020-11-20 09:52:46
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T09:52:58.062Z";2020-11-20 09:52:58
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T09:54:28.642Z";2020-11-20 09:54:28
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T09:56:02.580Z";2020-11-20 09:56:02
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T10:49:40.355Z";2020-11-20 10:49:40
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T11:11:38.626Z";2020-11-20 11:11:38
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T12:36:10.512Z";2020-11-20 12:36:10
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T13:00:39.430Z";2020-11-20 13:00:39
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-20T14:01:39.371Z";2020-11-20 14:01:39
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-21T09:47:40.918Z";2020-11-21 09:47:40
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-21T09:54:51.668Z";2020-11-21 09:54:51
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-21T10:32:26.825Z";2020-11-21 10:32:26
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-21T11:54:59.623Z";2020-11-21 11:54:59
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-21T13:15:24.366Z";2020-11-21 13:15:24
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-21T13:52:38.603Z";2020-11-21 13:52:38
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-21T16:23:41.435Z";2020-11-21 16:23:41
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-21T17:07:10.747Z";2020-11-21 17:07:10
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-21T18:02:15.567Z";2020-11-21 18:02:15
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T08:09:20.926Z";2020-11-23 08:09:20
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T08:09:55.332Z";2020-11-23 08:09:55
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T10:02:47.168Z";2020-11-23 10:02:47
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T12:01:19.862Z";2020-11-23 12:01:19
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T12:57:56.046Z";2020-11-23 12:57:56
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T14:13:47.536Z";2020-11-23 14:13:47
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T15:37:24.518Z";2020-11-23 15:37:24
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T15:51:34.557Z";2020-11-23 15:51:34
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T16:53:06.644Z";2020-11-23 16:53:06
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T16:59:32.967Z";2020-11-23 16:59:32
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-23T18:46:40.924Z";2020-11-23 18:46:40
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T10:14:25.232Z";2020-11-24 10:14:25
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T10:14:25.246Z";2020-11-24 10:14:25
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T10:14:26.422Z";2020-11-24 10:14:26
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T10:15:49.941Z";2020-11-24 10:15:49
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T10:22:11.862Z";2020-11-24 10:22:11
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T10:51:33.156Z";2020-11-24 10:51:33
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T12:01:20.455Z";2020-11-24 12:01:20
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T12:44:56.445Z";2020-11-24 12:44:56
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T14:20:28.217Z";2020-11-24 14:20:28
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T14:26:12.366Z";2020-11-24 14:26:12
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T14:47:25.609Z";2020-11-24 14:47:25
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T15:40:39.655Z";2020-11-24 15:40:39
"8e98209674dd7406aa3526a9bd39a7c884c22e15";"2020-11-24T16:04:54.404Z";2020-11-24 16:04:54
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T06:18:00.231Z";2020-11-23 06:18:00
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T14:51:13.451Z";2020-11-23 14:51:13
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T15:02:55.374Z";2020-11-23 15:02:55
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T15:04:34.601Z";2020-11-23 15:04:34
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T15:04:55.157Z";2020-11-23 15:04:55
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T15:06:03.659Z";2020-11-23 15:06:03
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T16:03:22.979Z";2020-11-23 16:03:22
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T16:56:02.983Z";2020-11-23 16:56:02
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T17:18:35.670Z";2020-11-23 17:18:35
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T17:37:50.331Z";2020-11-23 17:37:50
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T19:06:40.958Z";2020-11-23 19:06:40
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T21:43:01.319Z";2020-11-23 21:43:01
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-23T23:19:27.902Z";2020-11-23 23:19:27
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-24T01:06:12.754Z";2020-11-24 01:06:12
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-24T01:24:25.937Z";2020-11-24 01:24:25
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-24T01:25:02.613Z";2020-11-24 01:25:02
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-25T15:59:27.733Z";2020-11-25 15:59:27
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-25T16:15:20.974Z";2020-11-25 16:15:20
"8f44159e06781fa522902f2d7f8f3174706f414e";"2020-11-25T16:59:03.980Z";2020-11-25 16:59:03
